"ISO3","Area","Country Group","UN Region","EBRD Region","type","Item","unit","year","value","cpc_group","isscaap","grouped"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2008,155219.89,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2009,126539.842,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2010,212016.36,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2011,188873.523,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2012,149913.774,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2013,229485.55,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2014,282647.579,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2015,235868.735,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2016,256972.115,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2017,252348.173,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2018,311774.826,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2019,371381.802,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2020,460469.282,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2021,367942.125,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2022,404080.709,"Crustaceans","Krill, planktonic crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1992,208471,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1993,208606,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1994,219447,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1995,223926,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1996,216871,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1997,236222,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1998,220220,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1999,234019,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2000,232420,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2001,225102,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2002,229009,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2003,228143,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2004,243395,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2005,234426,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2006,255299,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2007,239954,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2008,256333.369,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2009,252892.51,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2010,284236.017,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2011,284405.089,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2012,298074.616,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2013,292058.83,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2014,306841.263,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2015,295746.273,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2016,313354.699,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2017,307909.938,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2018,305279.747,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2019,314760.708,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2020,278030.589,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2021,308309.466,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2022,293533.966,"Crustaceans","Lobsters, spiny-rock lobsters","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1992,595109,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1993,852123,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1994,873252,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1995,1009943,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1996,1088840,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1997,1167433,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1998,1264971,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1999,1144072,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2000,1209434,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2001,1249837,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2002,1183986,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2003,405572,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2004,437752,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2005,422068,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2006,582066,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2007,489841,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2008,442730.072,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2009,451269,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2010,488935.718,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2011,467239,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2012,493082,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2013,509364.49,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2014,452022.97,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2015,462160.382,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2016,390726.452,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2017,366230.585,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2018,365872.501,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2019,374685.831,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2020,324393.7,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2021,341552.447,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2022,348230.296,"Crustaceans","Miscellaneous marine crustaceans","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1992,2113788,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1993,2151251,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1994,2368171,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1995,2452056,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1996,2565859,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1997,2584990,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1998,2665676,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",1999,2894929,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2000,2958535.521,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2001,2831701.556,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2002,2850161.026,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2003,3349832.089,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2004,3300672.162,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2005,3202057,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2006,3316901,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2007,3289640,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2008,3130020.005,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2009,3167835.683,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2010,3084584.704,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2011,3287431.911,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2012,3337282.462,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2013,3302112.513,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2014,3393902.633,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2015,3424833.79,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2016,3378750.7399999998,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2017,3558391.319,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2018,3408200.291,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2019,3219541.613,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2020,2971900.424,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2021,3140223.229,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Crustaceans","Q_tlw",2022,3141703.467,"Crustaceans","Shrimps, prawns","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1992,635779,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1993,696272,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1994,778721,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1995,801499,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1996,687429,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1997,639375,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1998,629133,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1999,642955,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2000,592513,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2001,589374,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2002,630207,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2003,638111,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2004,612645,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2005,775798,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2006,757281.159,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2007,905688.91,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2008,988863,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2009,998982.19,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2010,1330835.2,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2011,1236079,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2012,1520935.382,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2013,1457417.576,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2014,1560364.492,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2015,1527936.139,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2016,1572617.691,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2017,1714453.004,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2018,1820636.606,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2019,1913217.074,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2020,1884957.3969999999,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2021,1947286.336,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2022,1768510.109,"Fish","Carps, barbels and other cyprinids","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1992,10601339,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1993,10065673,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1994,9880423,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1995,10769169,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1996,10844979,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1997,10479251,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1998,10426379,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1999,9426897,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2000,8697621,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2001,9304056,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2002,8472073,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2003,9382099,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2004,9396121,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2005,8973343,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2006,8981301,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2007,8353194,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2008,7691108.353,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2009,6955589.296,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2010,7422364.257,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2011,7425709.406,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2012,7706200.177,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2013,8180052.505,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2014,8707280.879,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2015,8932879.726,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2016,9008903.275,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2017,9444061.293,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2018,9273308.945,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2019,9265969.499,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2020,8974314.469999999,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2021,8571527.887,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2022,8188686.229,"Fish","Cods, hakes, haddocks","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1992,1165816,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1993,1105284,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1994,987487,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1995,925380,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1996,956420,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1997,1045230,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1998,939342,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",1999,956446,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2000,1008823,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2001,947916,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2002,920023,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2003,920084,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2004,862023,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2005,900699,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2006,875611,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2007,914988,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2008,956540.091,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2009,938146.675,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2010,965148.181,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2011,1012537,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2012,1002724.096,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2013,1056071.347,"Fish","Flounders, halibuts, soles","no"
NA,"World",NA,NA,NA,"CAPTURE","Fish","Q_tlw",2014,1049009.165,"Fish","Flounders, halibuts, soles","no"
